Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
g3,Active Power,Tau 0.1,1.0906679632984497,-0.6512793979340935,1.9779698023090755,-0.4350403930786174
g3,Active Power,Tau 0.1,0.5467711694712747,-0.1592388026340372,11.94923179370884,1.8152342203823522
g3,Active Power,Tau 0.1,0.007653500787245242,0.0006457902899160772,0.2003163020502145,-0.01540565978192998
g3,Active Power,Tau 0.01,1.0918207181212625,-0.7577060203122862,2.244378368909228,-0.31606163913400354
g3,Active Power,Tau 0.01,0.5469178079642012,-0.13485677152480258,11.019585301626295,1.8060442141968125
g3,Active Power,Tau 0.01,0.002510588154108082,-0.0008576719608899084,0.5018521509526855,1.0485228845385153
g3,Reactive Power,Order 2,0.5360949630398532,-0.17233702020101865,0.7517309935168678,1.9409017748553041
g3,Reactive Power,Order 4,0.743254468167867,-0.7396064776684933,0.6710356366642143,-0.14019214843197852
g3,Reactive Power,Order 4,0.5367066012676216,-0.15621736787542684,0.7007011478211206,2.1202229173590834
g3,Reactive Power,Order 6,1.0702099767792752,-0.7271045292466072,0.8385551475343547,-0.9432486138223388
g3,Reactive Power,Order 6,0.5386436238532748,-0.1424326832352269,0.7378715573099315,2.023144982898236
g3,Reactive Power,Order 6,0.015112264943525012,-0.0998687499124006,0.14169689554297069,0.8496163919823367
g3,Reactive Power,Tau 1,0.743254468167867,-0.7396064776684933,0.6710356366642143,-0.14019214843197852
g3,Reactive Power,Tau 1,0.5367066012676216,-0.15621736787542684,0.7007011478211206,2.1202229173590834
g3,Reactive Power,Tau 0.1,0.743254468167867,-0.7396064776684933,0.6710356366642143,-0.14019214843197852
g3,Reactive Power,Tau 0.1,0.5367066012676216,-0.15621736787542684,0.7007011478211206,2.1202229173590834
g3,Reactive Power,Tau 0.01,1.0774267995471376,-0.7281183703784779,0.7842689171242887,-0.9577578267082744
g3,Reactive Power,Tau 0.01,0.5439023435038597,-0.13789602996294428,0.7369229195062811,1.8869948272035446
g3,Reactive Power,Tau 0.01,0.00917608274816123,0.01001936385531458,0.016889468483933297,2.6190150962006573
g4,Voltage,Order 2,0.5418394228520705,-0.16066399957652894,0.0013176003750560053,1.5547914847211006
g4,Voltage,Order 4,0.5391213687255646,-0.1364803939765574,0.0011992540318080547,1.6156959457241193
g4,Voltage,Order 6,1.0191882271654857,-0.7985097658854288,0.00031028955511487,1.9477100944481354
g4,Voltage,Order 6,0.5423946740832088,-0.14856960386716742,0.0012776488105525185,1.513708033943474
g4,Voltage,Order 6,0.01238201804657469,-0.010813851077353236,2.7061247392260934e-05,-0.7459290201052522
g4,Voltage,Tau 1,0.5418394228520705,-0.16066399957652894,0.0013176003750560053,1.5547914847211006
g4,Voltage,Tau 0.1,1.0191882271654857,-0.7985097658854288,0.00031028955511487,1.9477100944481354
g4,Voltage,Tau 0.1,0.5423946740832088,-0.14856960386716742,0.0012776488105525185,1.513708033943474
g4,Voltage,Tau 0.1,0.01238201804657469,-0.010813851077353236,2.7061247392260934e-05,-0.7459290201052522
g4,Voltage,Tau 0.01,1.0540826410915278,-0.501982862911746,0.0002033956435750226,2.1227317506590397
g4,Voltage,Tau 0.01,0.5136664726459356,-1.7909890031551796,0.0009168089388337328,1.331750886397692
